port_capacity_teu,containers_in_yard,vessel_arrivals_24h,avg_container_volume_per_vessel,berth_utilization,truck_arrivals_24h,truck_queue_minutes,avg_handling_time_hours,customs_clearance_hours,weather_severity,crane_utilization,historical_delay_rate,rail_utilization,congestion_risk,shipment_delayed
13232,17678,10,1298,0.5361630286363004,3013,30,4.596730466296128,38.42862153431075,0.9855878408815013,0.64829735451469,0.15215055563116062,0.8243028149954954,1,1
19485,17436,22,584,0.8078886167354393,1300,110,1.684981883580125,2.082855012686906,0.03099257994083482,0.8468850078366925,0.05174338058128339,0.5534649604057653,1,1
13797,15021,14,720,0.865794794342058,1641,244,8.297380539535176,12.086966491408395,0.7041461366451189,0.44970477435440603,0.44342383078693026,0.6052695133975856,1,1
29310,9772,15,2460,0.5163465432689431,5711,344,16.340718129512823,13.609075988097532,0.02648007805304331,0.9134701007487381,0.6576739202964016,0.2032245580132042,1,1
27719,4627,24,3365,0.5423971583076109,6231,336,16.399164209429756,8.402905991025541,0.7293775778747036,0.7141968329859241,0.718767933330836,0.6115491521203845,1,1
20342,14664,15,2575,0.7731387326202195,3552,46,3.6077616038987688,23.609735221182344,0.38585020920403545,0.8293244510702369,0.43696368282808074,0.13569009758084005,1,1
16038,11219,23,1794,0.7951745115542683,2531,137,4.871815928718517,14.333334101985319,0.6113077653925896,0.3788997197488642,0.2352258272248248,0.8847274516445529,1,1
24002,26464,11,4184,0.800623798014368,2008,321,8.232780960419804,47.68453485918106,0.3095380720883377,0.4100564181445579,0.08760939618980866,0.8340068512022075,1,1
21087,21369,17,2843,0.7869270430565356,1610,48,14.380304995201081,28.25853328817563,0.15910503915264906,0.7473511592945026,0.5342582833909039,0.26516981008654095,1,1
12873,12713,6,4426,0.6013969388496248,4829,39,11.595549478273522,27.624457777549303,0.7235125180892824,0.886442824274424,0.22434945369446818,0.604730566148137,1,1
9481,11488,24,2141,0.6027063516183542,1412,351,9.97852076808357,11.380872615003396,0.9046203802700867,0.9092736540961391,0.6751699395585581,0.6122942524274338,1,1
18093,5181,7,1021,0.513083279132404,5743,5,11.266876089672952,20.208403619600833,0.18358244370003496,0.7905563681709322,0.4840968947626304,0.7829175524966768,1,1
27835,14594,3,1701,0.4503735679336723,5822,230,3.087294947737895,6.826965734920001,0.9207030012036006,0.4786007808942998,0.6871028506837807,0.7433823083394588,1,1
22422,21680,14,745,0.7932495228140196,1555,303,9.381450097205965,36.838874855768154,0.14018210920454377,0.4748138973828459,0.4533224080041211,0.9442567332402962,1,1
24438,10164,14,3091,0.4096408230222802,6170,292,17.869044277395616,16.564484569213413,0.7356618825495312,0.9140721583085785,0.6173938901635547,0.398214575564382,1,1
15643,21981,20,4067,0.9501870635435402,4689,240,2.959361424494949,36.34239416948088,0.959445158179006,0.4224706467310563,0.23544412072887894,0.20593758404506785,1,1
27846,3901,19,2851,0.8790792343497289,6141,37,10.067570180975626,18.469711996685344,0.1473708817562377,0.7890853530294248,0.4024470323060652,0.5874509619589706,1,1
23708,25444,20,2267,0.8988036735726439,2250,99,6.3782128173466806,47.47159028539774,0.43509004675535334,0.691444376983517,0.015525098322327936,0.7493929229567078,1,1
19271,12290,2,4188,0.9302680413537218,3671,209,10.408569398222323,9.042716245967224,0.33745748235839945,0.6197088615277347,0.4862653946588445,0.34292434945979433,1,1
25216,21061,9,3031,0.6115071812628736,6887,113,10.96800954055682,1.0716230125165709,0.38847775018409814,0.6318141223448676,0.42699147804836257,0.3007754118292906,1,1
20600,5881,23,2929,0.8918884629442566,4653,326,11.028302818971351,28.95680044478413,0.7531397391317766,0.954932712150522,0.6042258579441626,0.7820864059877314,1,1
18998,16058,17,2264,0.45115923218665555,3512,34,15.561444957629629,45.788800404128395,0.6611889325555593,0.9013236479340775,0.5831647723888526,0.7406639479664393,1,1
22295,8622,3,1357,0.3638507485492708,3928,270,7.930832342115405,31.41154058058103,0.9686869644628192,0.9035896728843175,0.5020936014679264,0.2728831725766086,1,1
18682,27436,9,1057,0.852330492584864,4062,27,10.019843683997182,5.0290055691645055,0.18547950335642227,0.6102357172119182,0.04534833089669386,0.8388800133960321,1,1
24380,4378,7,2095,0.39786985471804115,6963,101,1.680318582967851,26.402577975912596,0.5432608693258801,0.41846797359187665,0.7224077658088618,0.21452000467028526,0,1
16519,20632,17,1943,0.9826557870885898,5638,43,14.527584926066151,43.745885998473184,0.44912614541902673,0.98861723719529,0.014415352725837494,0.19285385148102385,1,1
27694,8650,24,323,0.7818697149449958,856,177,5.781547171701573,1.3057851903605986,0.9188561089257496,0.44301957584350815,0.642614128338049,0.39844115098972377,1,1
11300,15433,12,1539,0.8322078145549475,6760,252,14.973157896668521,8.844874003376543,0.01061923247695995,0.679972691410341,0.3834770810139759,0.8535527040148384,1,1
14722,25463,18,4450,0.5073144680178342,5755,166,5.883037995275234,39.28439313682297,0.9891704007670942,0.5193562807029709,0.6543948503117039,0.6911241433603287,1,1
15218,12456,24,3397,0.7812738521086005,4891,184,1.6780101883311218,43.0136340091417,0.4797343143725288,0.6768754314559413,0.37205589897015356,0.4355107951685496,1,1
28059,10036,20,1604,0.3776607598431726,5120,107,4.054716750191871,34.23654918080873,0.6255396472335975,0.5451572442256948,0.5175502440574512,0.23366328493409136,1,1
11054,9487,12,2842,0.8862084607511046,5720,213,17.76376789244077,47.60332769107158,0.3600525558057155,0.924007449997414,0.290612404625597,0.7064550358142477,1,1
21575,20442,9,4012,0.45855941954020635,2117,26,6.776720558141811,5.240148690568758,0.8525266696954988,0.9697386212536702,0.594942988909063,0.6092751365650657,1,1
15970,21432,23,4255,0.7963091627736132,2123,9,3.2955943832103283,26.646796244318335,0.5619879451183827,0.6124411408882451,0.2033409400915982,0.9395304744087611,1,1
10143,25499,5,1605,0.49366752078894616,5724,143,3.4595202598248838,33.19475196443655,0.6628109362497648,0.39492136996963867,0.5754847295001219,0.7507255425423631,1,1
29591,7248,12,3474,0.3938100284326673,2165,218,6.620654781944193,34.02430185734713,0.6489047080606765,0.7745351035811083,0.154706120861772,0.18680536294720068,0,0
17503,21860,9,3928,0.6581559542716123,6145,164,2.12114317842659,38.29377692117659,0.36398213989773254,0.5910403609910196,0.5777341469381804,0.7189828004990364,1,1
23149,7603,10,1081,0.45834317457458523,3699,143,9.939561704012236,44.12842411967101,0.07599099580661584,0.9810199398121133,0.23493704419373396,0.3188299886889827,0,0
26922,22937,3,866,0.8168441525289918,4996,149,5.026725105573783,17.99714794400439,0.8077062260940501,0.40719985784634904,0.2229054176389889,0.917611344129105,1,1
20175,15632,17,4432,0.5020421397654303,2095,164,10.06862558304839,3.0192794619588845,0.2897159191843175,0.42624092204490416,0.6491951499828854,0.11638257485307914,1,1
28931,3220,7,938,0.5691824359909304,2489,87,3.822609608537133,18.03476998060504,0.8489302284777045,0.79763079307939,0.6509541093520532,0.3025980017702698,1,1
16356,17226,22,4000,0.7131611208092626,3286,159,8.592644278788624,32.56589387920004,0.6086430087908263,0.8355357455064062,0.5531218956202852,0.5241486200350511,1,1
29389,7818,22,4467,0.5323796976494795,1028,292,11.365628163620535,11.032436104681246,0.353703958097478,0.6515016987459605,0.7391269046059494,0.16720814038578052,1,1
23070,26576,20,2699,0.5919123943743754,3104,321,2.522998982578782,39.06872872325939,0.5942471489736227,0.5274493455616871,0.12495495467605383,0.39245340919256866,1,1
8822,24007,9,2970,0.8719979334658474,3695,285,8.079363602642466,11.328929512973048,0.6454926923614376,0.5482784314434894,0.21545705617048327,0.5226497272301349,1,1
25327,10349,15,1472,0.4646943037190564,2907,68,6.491643046329848,1.4729799118681468,0.7066834077586723,0.5663026985096133,0.2352112692960814,0.47989326480069583,1,1
22289,8618,17,2020,0.40260901726843756,563,196,5.465936972062462,24.87979638850823,0.8223381345070713,0.4941804740104787,0.24422906992080967,0.4914974413072907,1,1
14150,12856,13,404,0.5601489824851323,4460,160,11.474821330394192,35.14369385597014,0.1597549422179847,0.8944112308143036,0.26242558710744296,0.8471695941484508,1,1
12425,26593,6,1982,0.621601130888882,3312,95,11.21094276512922,17.4338010052312,0.9441443847686166,0.3916494128350704,0.5576073416954693,0.5294972425305203,1,1
24032,7576,20,2149,0.6973019405674032,3321,146,11.906546810181943,36.198102578228976,0.41084061442751085,0.6106578074101213,0.2166065146602712,0.8998898232020124,1,1
10198,21255,19,1162,0.5883511655520045,4527,46,4.121564062136603,21.605003703687387,0.8604502983763773,0.8284660126982352,0.22873772388038516,0.2255719286494669,1,1
28626,27299,10,3745,0.8555434881425953,601,253,6.214202540228408,9.070587013416565,0.22047959536778516,0.352448303645905,0.45633166681276116,0.3382176743801292,1,1
28079,18207,3,2865,0.3751644721078229,3848,299,4.959699836918799,5.256244508550881,0.029028972204714787,0.9119408107397942,0.15468708405142576,0.6580384089148437,1,1
11452,4462,21,598,0.6263312244470771,3798,262,10.418309482464391,34.39759675064533,0.5733440436228507,0.8020276559227932,0.29191000523769806,0.34065419461693924,1,1
17106,24905,13,3208,0.594643785380099,3594,341,9.10758387195867,19.128595017335257,0.32466627907243895,0.3969593323738035,0.04635231089288468,0.39518465900194377,1,1
21859,18905,3,4437,0.7644502341163898,3391,5,6.949846670280376,43.900367092417206,0.9844620049479493,0.9227978169564404,0.7620376864504057,0.8658739683064524,1,1
25692,27920,11,1070,0.9684168012143334,3635,113,14.469244346329146,26.391987752975638,0.10445345471538292,0.6618751952837234,0.25384614167858904,0.5577752985842781,1,1
28561,19252,2,2839,0.6766402602424717,1680,129,3.0505667827383163,17.37632365637302,0.04730286600352174,0.7674331736897994,0.6800337068648687,0.3844616425654195,1,1
16705,11236,5,1762,0.9816011820427011,6414,68,17.585795364468098,17.402573568516985,0.04501781855313325,0.9145013596920588,0.42395647525599867,0.7602050112072758,1,1
18112,10813,13,4154,0.5434396127444463,6009,210,3.422977283952759,7.17757962927451,0.21687369522379452,0.9139439006012577,0.18256972583016173,0.16006504094267274,1,1
27978,5068,10,3418,0.369755604827175,3386,342,14.255668407378096,28.90809021869036,0.5791911163653384,0.611596235844801,0.15474205920231904,0.5791132186752806,0,1
12841,8753,5,2432,0.4560244271849041,3228,248,7.575798121153725,28.36185536428514,0.5055633736446917,0.5021212704159579,0.5559685959064113,0.18471926382458648,1,1
23358,10237,10,2009,0.6028799262557231,3192,82,15.776826780674792,38.59970352101519,0.3500758048335615,0.514749788381553,0.7718950461069136,0.2503231817419611,1,1
9409,17175,7,1290,0.5524537018806734,898,115,2.723804154938674,10.456257235952576,0.08879310741690927,0.8402026152855858,0.14645577642333815,0.15307863614607783,1,1
12566,26400,2,1010,0.4121146438293617,904,146,7.682908218173574,14.667113196363887,0.2337370947943188,0.9448354310426499,0.09233697335739627,0.8664305744653804,1,1
19382,9191,11,338,0.6269024689220588,3373,220,7.034816207253899,5.57018454749234,0.18414706478471687,0.396227630920736,0.30967947632794435,0.14097378995266105,1,1
28875,20898,15,1575,0.5663940938621201,3768,20,17.887091130721334,14.881083506638616,0.7456668371560484,0.35961262596736876,0.3150484375562207,0.538953980749159,1,1
25939,21982,23,1736,0.4284763010927606,3194,58,17.76155841567882,21.120799440456835,0.7799463830013141,0.876678439342554,0.6450023789535622,0.291230791686484,1,1
22596,17622,19,3293,0.5395149635916217,2582,145,4.631765317995402,46.30933507983724,0.7770140130618197,0.5974256660825974,0.3751114355863645,0.4260503386426435,1,1
8804,4001,7,1769,0.91731907542745,2967,340,11.89412485152259,31.69410213512093,0.9690405444141487,0.526927516773223,0.0499689506818469,0.519607756977856,1,1
21221,20417,19,2399,0.5433112739131777,4972,83,10.336070428530514,37.795074699622184,0.884237946334032,0.47055926247413876,0.7365341533661598,0.48255112009120893,1,1
9279,17877,21,673,0.806931470874913,4815,153,4.047162605472189,16.29896460536304,0.49780474717850487,0.5717475902900765,0.29855031484046307,0.735874111391006,1,1
21192,13232,17,4325,0.7417101309809636,2421,131,4.26836515072298,7.792102201980534,0.41493602090916515,0.971739577137925,0.5348253843953623,0.875100827317707,1,1
15083,26283,16,1413,0.6233959439413579,4459,162,17.822653519912652,13.0658372699265,0.9157685177094618,0.975331055707966,0.5339906172441321,0.355231381971994,1,1
19093,27849,17,3026,0.5029764075543482,2040,283,8.970044894745389,13.053981476968092,0.6112252520481467,0.5621686569962908,0.0450736628580974,0.12085942258265006,1,1
25771,24435,9,2698,0.586169407581405,6202,42,3.5757213180012126,28.406420429791076,0.29439866702559525,0.9667616757050337,0.002883727325832197,0.8598536203788576,1,1
20880,7476,14,3534,0.7289486166214674,2889,161,5.044035639197696,17.04914322538635,0.5644640277151673,0.5419126078333548,0.07042962267534163,0.931966455844485,1,1
23517,19862,24,1565,0.5744820574395871,5348,337,5.927743109601069,41.2977466236641,0.9921494226961263,0.8968679009709264,0.7652249063721018,0.4683484982169348,1,1
27063,3515,12,3423,0.48753371748750834,6482,292,9.930134844757218,47.46159240411541,0.8494700601523623,0.4856826938590461,0.6351943592348901,0.4874205457468437,1,1
10106,15478,8,953,0.42453615929064453,2963,116,7.036544136854103,17.13502504738208,0.2812797160595416,0.8789520565580742,0.10560982138032804,0.22253269391333375,1,1
24086,4191,18,4458,0.9130508402621218,3868,194,9.007694467183697,34.1378328632895,0.9529544259172169,0.5763874544365973,0.4918958919190557,0.5041949325815873,1,1
28607,13860,19,808,0.6318003044812196,3485,110,4.247242593172485,31.901869350257332,0.9814621114791159,0.4752630527634888,0.4895790004074336,0.3578468505838278,1,1
12831,16448,23,2639,0.7501333259154752,1179,95,6.891023394693852,10.13973692341723,0.2311669594154152,0.9482591407511237,0.0004472751223397076,0.9452230574057157,1,1
27152,9297,24,3462,0.6638626311275553,1247,358,2.6602237798429416,44.1464039565698,0.8955921185013412,0.4870779727543487,0.34325141479295795,0.2571207695756473,1,1
11186,28987,20,1987,0.9084425717490966,3353,305,16.180219512351506,10.37380159785486,0.8832027176988321,0.9847745444859147,0.5694203764814224,0.4217987222105892,1,1
10573,19655,14,1688,0.7000383055668549,1821,53,4.7794158732815415,35.63698518847584,0.03975357323404061,0.4194872911286335,0.14943427769389742,0.6240266846988132,1,1
20808,11334,16,2497,0.6577001074874325,4248,165,13.98885223457419,17.337653186892684,0.6696891930616871,0.35641330136973265,0.6807230655957625,0.3933550190490387,1,1
10599,27162,24,4211,0.941744633869896,6955,8,7.267604505355209,18.252833649421653,0.3052807130311693,0.9073078694893332,0.5282439152794651,0.5032600081942232,1,1
12033,9008,23,3228,0.810601341469027,6362,202,9.32755576250659,22.406105485781136,0.6746126264918758,0.725426821317428,0.005539437651641954,0.9274610882547449,1,1
16428,10987,23,815,0.42139194070198865,4650,324,6.305807151110243,41.63187496859156,0.9135586941902435,0.6198408333280202,0.6839313440890868,0.5318606696431785,1,1
9304,6332,2,3958,0.46373085516596096,5289,258,12.991280973271603,7.5918412510269695,0.49877924798951845,0.40245691234054026,0.015520023617281976,0.8737723727027449,1,1
25685,3787,17,2133,0.8537586322812428,1033,94,15.435015918032672,3.5647701582334337,0.41441283078865276,0.7179312198282841,0.7103430433278846,0.13662043843348753,1,1
26925,9222,6,329,0.8849448455551707,2318,316,6.223458048203204,19.895918488947725,0.9215312711874173,0.6019843745509756,0.26697508605589376,0.2018455923165604,1,1
26435,12873,4,3514,0.6989221306177897,4700,24,5.496591120449276,3.6124996596781402,0.9741149177385326,0.659518024312757,0.5589202041775828,0.9028348555401495,1,1
16633,20006,24,625,0.704851345834649,2841,81,12.7437643801543,33.317241503699705,0.062236327793802726,0.7534507912974133,0.6299447749693923,0.20942144493488057,1,1
19372,23225,11,4066,0.7544370962249245,5506,224,4.720025499367394,36.735278526279025,0.9228480691482073,0.7595575076035603,0.22501505596581906,0.7260685160823821,1,1
16996,6676,20,4411,0.6310340955408893,2922,166,12.057356132561242,41.171482553403166,0.08276853352188884,0.9647835144659451,0.28514946672558106,0.4791030635293271,1,1
24458,5572,6,410,0.7853274390296985,5045,347,3.0580633149449863,35.96058553772905,0.33728621338358966,0.7692341846011806,0.4076333946578661,0.445736079819962,1,1
13475,9915,8,406,0.41942800484250603,1968,119,11.732263139351339,44.06851550355592,0.7625741224303267,0.5672186497166277,0.46615322543832677,0.6603372246346668,1,1
15184,8033,15,2726,0.9652187151151272,6011,98,9.971211111172147,36.17015276799144,0.7770369819396953,0.5609650097696501,0.23363352486173783,0.7184607014700036,1,1
20875,10788,4,2831,0.8300990872287499,5407,137,3.379444307009088,44.99555507428487,0.7258218906791662,0.6553830098608975,0.7939162950762126,0.8921738882428502,1,1
9622,18689,14,3444,0.7539514905657645,4985,176,12.210209975265895,10.076207327840068,0.03911248806106837,0.5159697279156371,0.5896037385778176,0.3183526655439153,1,1
23988,14452,14,1098,0.5524461164860677,1735,118,8.86819309106225,24.49356724478332,0.1329660480240933,0.5909209460008249,0.2193216078560231,0.693368321012204,1,1
16041,24598,11,2737,0.45301151197230666,3214,13,5.082398338481914,47.71473818613071,0.9362164982197485,0.8889521740350936,0.5123457530141445,0.3909429450217591,1,1
24725,7712,3,2311,0.6119794968505246,2208,303,7.330838569085925,33.034174579507635,0.08146138839589079,0.9002474258350062,0.3482969609140919,0.7099682831505308,1,1
26458,3066,7,725,0.7734091139673974,6340,264,9.619684743042338,42.2961325454951,0.07854591697311664,0.7517871860482178,0.6882631132360517,0.22079870703232057,1,1
15992,18855,9,3344,0.755574235790791,1645,174,3.010644749862303,2.428508310144196,0.8356459377578702,0.7230182028762133,0.26316005662145603,0.48891116727094996,1,1
23646,15478,5,3588,0.5948903392419658,6784,325,17.300556471617845,41.972621232716556,0.6412657532228861,0.6233438923094586,0.15028319052259498,0.25608526852487495,1,1
25029,10533,13,3214,0.7425032920532031,1975,102,12.4817755775,33.79252202488859,0.35165605584517956,0.7569753059640618,0.03690900702802953,0.38597929530677566,1,1
12263,18103,16,1539,0.8707989091632304,4423,173,3.191827191246984,9.0255053974224,0.1657104870716264,0.8658741412681535,0.7874473854942247,0.7082849963431012,1,1
22060,7616,9,3691,0.3668222542960685,3421,315,15.077226041419582,2.207004951909039,0.8841704198928149,0.8222221170617474,0.28737733889103984,0.2983473720545706,1,1
23156,16277,8,4297,0.6383974706753764,2355,222,6.822156360611399,13.216549171905687,0.9885377576285121,0.37269409003371895,0.17641477472180248,0.6821513182444396,1,1
16646,20524,15,3306,0.8354753462187463,3724,347,11.347192355767534,44.041347872660204,0.049971728442829155,0.8179231991076055,0.3934147787419948,0.5215491649403639,1,1
19664,8730,24,3339,0.6995324610965614,4464,350,6.072856886062959,32.40224811891346,0.5541133820902018,0.8107665069920011,0.23331145763590577,0.17823107349812112,1,1
10969,13724,20,898,0.7669446962746047,6345,48,13.60119809109102,44.21504790131624,0.26130358490581507,0.41335394348076965,0.186320027458747,0.4286904824337139,1,1
11028,14772,15,2387,0.6806728912674189,3879,265,13.429648087501688,21.969086777230192,0.8323868335497041,0.4461583133370407,0.49310760015938127,0.8388252725162139,1,1
27065,26849,23,1484,0.984799708596679,6179,289,10.608717038394897,45.02147347605633,0.3460730917748057,0.8542614471554093,0.05987872593089501,0.940897263262895,1,1
11629,19268,14,3050,0.3849577833529845,5915,130,5.475272275781038,22.759111325915264,0.7146292891863398,0.7077533300778251,0.4071943597065147,0.4135829327200946,1,1
28609,28763,22,2884,0.6642686859343214,5438,264,5.686112823950401,10.599972047661721,0.5395234215262771,0.8758425539748239,0.30994504107574933,0.14664352153589313,1,1
11067,23855,2,3813,0.4085065914332913,2104,359,7.817236145466558,8.115492816669025,0.5415233815949703,0.4682362463398295,0.426023438998119,0.21065960816019175,1,1
13941,15940,20,4354,0.45226275975268504,5901,218,3.8927007620387077,47.70915521264708,0.8579994311804214,0.3695934494120556,0.25635249851111636,0.7699261518527734,1,1
25770,22723,2,4236,0.5951445442676876,3779,309,7.071319267650239,16.69154508930483,0.4704044259245642,0.4536427229895543,0.4562567367398489,0.6574190122112267,1,1
27250,19932,5,1999,0.44954565856031187,5547,204,12.791850920597156,8.522492189926622,0.8455995341444806,0.6396448289811323,0.06545483549966749,0.3422601993385651,1,1
29172,27059,11,2875,0.9667597862122567,1051,240,15.20894712098045,1.3951962518653516,0.3634268280375754,0.6849073635903371,0.30092716488748944,0.4326037783013016,1,1
19555,27648,4,435,0.9559454571041018,2504,345,6.987607793140463,14.421769626892253,0.17478294246430504,0.8989287181137067,0.18999888659690845,0.789477696558736,1,1
29874,17643,21,2325,0.5651101735811864,5715,140,5.354239261197005,42.78845874931933,0.4554773776566151,0.8083683391053207,0.3504717706041177,0.45114345491418795,1,1
21081,3198,10,3835,0.7594385357041149,6617,120,15.238602542529716,26.09843807183318,0.4983557813770222,0.9838500099386109,0.3186688855518333,0.74240723006068,1,1
28508,19955,4,3190,0.6916021251800231,5692,159,16.1966164518677,30.72444742167288,0.47838319763779147,0.40038053848023286,0.5049469293733532,0.3509248461760309,1,1
28234,20174,7,3057,0.8719756675300919,2336,345,8.265355134649061,44.35238188285505,0.8083304118792822,0.4333414864255496,0.5030061825276321,0.7160900288057305,1,1
29799,12830,7,4073,0.751565190282843,6404,321,1.9439185385189586,25.103476151030375,0.5646789414600971,0.40398758004516455,0.3306917979429339,0.4964378266396191,1,1
14819,16798,24,680,0.3501615708739597,6300,346,12.966866744753506,40.39915275507289,0.8884440717588029,0.6946131498100081,0.14529852559723652,0.5635511394113442,1,1
19046,20558,13,1828,0.8384316067902329,6976,22,14.436548397021637,16.22016406958862,0.5141854949159421,0.5207908933160486,0.4655309188856196,0.6089231454978143,1,1
25717,14469,24,3928,0.8279827976295155,1624,8,1.7974001772132637,46.92378755353734,0.22471508288200426,0.7875250816621471,0.7732122959910444,0.4829884903247498,1,1
28534,3178,2,1148,0.6762225315625479,1882,169,11.318009080134967,4.704252055085263,0.12949584026275263,0.4349221686122594,0.14835417951058893,0.49621527674261545,0,0
10711,21628,17,4427,0.9278681428691544,2270,131,11.208084511028888,35.06698769912344,0.8683628209446209,0.4160424957197608,0.05524734317169218,0.3258523275887304,1,1
12853,23470,6,2227,0.931405571641857,4363,217,7.748680494340582,32.04661547773384,0.05617279890221172,0.6445059007954865,0.21164894839362125,0.9378997213939819,1,1
29792,20118,10,2465,0.6853034730908142,3900,52,13.871160876538822,10.008560774988396,0.11760961191976227,0.5905749460885272,0.33033626778740816,0.8699427976414703,1,1
15715,25616,11,2421,0.7391124679657841,6237,50,8.564954128886951,19.27566794578719,0.06365851891764107,0.8806655462368633,0.2449507374560941,0.5482754034759676,1,1
16942,3798,14,3218,0.9877741260317903,534,50,12.666803204557507,15.702968488519302,0.42373419718182026,0.8860346080275191,0.6677677675861394,0.1294350006730161,1,1
23507,10601,16,772,0.5412449502793072,2704,52,10.032435526480008,5.441164811627282,0.5326156163935934,0.4251543474390241,0.3944221379896625,0.24316377522674013,1,1
23826,28363,13,2087,0.5577550350793455,5499,191,5.599665977596925,28.485037078689537,0.019874731022600733,0.8698865790989091,0.19690230532743858,0.8258449297206936,1,1
9762,5795,6,413,0.46697529770463764,3844,124,11.507264239667174,47.702482741562775,0.5155861668916043,0.7110655887223175,0.7601592455167999,0.8911902621177992,1,1
23850,15496,6,1636,0.9233548410610355,3514,136,13.658990164956387,27.300642629509294,0.39375947129062605,0.672277295281088,0.10005025577699991,0.23709828888827683,1,1
20112,7588,19,638,0.8264725695675303,4991,23,17.56944361171056,26.627215623330013,0.7736451824558981,0.41064856079655343,0.09832915350243487,0.7243408579032767,1,1
20652,10297,13,2585,0.4176114232769548,4802,279,7.771797622239823,2.8947442456637704,0.8299566217462232,0.8233636921565335,0.1962278873676594,0.6295698131396253,1,1
14122,6084,4,1496,0.978331104766698,2280,236,2.5637969869947934,7.543350498093451,0.6849674363862054,0.3881656207343334,0.06141769732260034,0.35787722445845416,1,1
8481,14110,8,378,0.8178154932231143,2128,46,17.801525150152305,25.121297187806267,0.4734955353166239,0.527722732575744,0.6013221477038505,0.47067769308271723,1,1
22536,3731,18,2952,0.8943341501471836,1829,96,11.792809880521348,47.30339251665136,0.21614859504198813,0.4110761822489748,0.2502486673413106,0.6756790132691944,0,0
8153,4129,20,2940,0.3808165050708486,6245,265,17.116432559652694,42.200563566707366,0.8471148673025601,0.6896912702981911,0.5838703935250699,0.18610152673237257,1,1
15617,4605,19,1556,0.6731749881229873,2059,52,3.213146919183469,16.989828704538873,0.34166914004441684,0.7629472375741391,0.6101899741576381,0.2606862541370981,1,1
9524,14970,2,1127,0.7971029035053051,1304,286,7.143558357862552,26.521199948721993,0.3562918871949492,0.9201472937474718,0.19001484059890297,0.128317726428728,1,1
10120,13937,6,3018,0.6974858141259784,3009,78,3.709955531399951,26.977004445944424,0.9160115471870448,0.8196780294376087,0.41469091098998734,0.8668714666013134,1,1
23048,14362,3,3110,0.7766543780475376,4847,220,15.285917550603981,33.21194879982261,0.975597255597913,0.9651068153048107,0.415673740976916,0.5878117611051081,1,1
10343,5933,2,3685,0.8734394006979024,1790,225,16.025655233583716,33.32575593823951,0.8981309563845041,0.837007893046045,0.6970915298696547,0.5449133204374145,1,1
13136,18187,8,2265,0.5895757202945255,4804,113,9.771643047937838,38.12024695414077,0.9982347235610811,0.5407667861071691,0.020504680002508824,0.7003045445240305,1,1
9240,28791,12,2727,0.8931479523959742,5550,139,4.579002591423502,2.1736381674650724,0.8689088439014774,0.700454278760426,0.25344027491904936,0.9400976901326472,1,1
8060,27900,12,3141,0.45426630704978604,3086,347,3.597462989155191,45.35296895995995,0.7043575176200818,0.6430813691648101,0.705991504277617,0.2464016951716147,1,1
17130,8074,19,913,0.5233670752168799,6623,242,11.204707816323412,4.29291616149459,0.29381939957147285,0.7122199831279004,0.18944257817331797,0.21314011490107335,1,1
26023,17037,18,862,0.3777411967534885,5430,159,9.85520935565746,23.379525239416175,0.9529570488998762,0.7161371772239311,0.10950399179716347,0.35057223517347,1,1
20312,10099,3,484,0.5832331592545608,3050,333,12.964020189066515,44.22022598887501,0.8766268316137537,0.7993446947001768,0.4609112759604561,0.8683525358045335,1,1
21350,20874,8,2492,0.593142108687437,1455,60,6.535919833229855,23.92043497386075,0.24074679241565322,0.4031480413731611,0.2447014095448064,0.4497415197247321,1,1
20418,3893,8,4365,0.8653731822126406,5109,202,8.139071917901976,3.990931208956491,0.48916247324182693,0.8279168824843208,0.3738355946158387,0.7744722444166281,1,1
9252,4390,11,545,0.7680036289853798,1079,319,1.8524577185440967,11.774280931161142,0.07005566062555013,0.4419959124692846,0.6560102125157893,0.2724889358873953,1,1
28587,22773,23,4386,0.6295024372196266,2437,42,11.567360243746228,28.197337502315868,0.9533088632672171,0.36677267514880996,0.4165575800664503,0.5195646260061045,1,1
16363,7239,22,2534,0.7673529463191988,5767,345,8.481868102216884,5.129496041251546,0.5727683277214559,0.6820995468553358,0.4127118261282976,0.2083499582744912,1,1
17650,23863,4,1165,0.3837813443300423,2497,343,16.67611645792189,20.912862757812935,0.24520054592816543,0.7221452548238059,0.22254614055631292,0.45096364002611977,1,1
27933,21647,13,2387,0.4653737830517607,2165,221,12.08947391212928,16.46738351099603,0.2923993136238757,0.3723046848748985,0.6342924515819571,0.3229396718324825,1,1
28581,6432,4,900,0.7512466273547231,2630,235,8.078459108919947,39.314758507739256,0.9806563726298596,0.6798375134592147,0.5918516992383476,0.5670168564692734,1,1
26706,5371,12,3333,0.7604747643041934,6799,346,5.849221484410281,6.176201101766113,0.6156142918041977,0.6921249333539019,0.18729641172686382,0.763345281113914,1,1
24314,23696,13,2356,0.8454461815727534,4240,261,16.437201553026043,33.091527157462956,0.42068312410640374,0.3835967368095879,0.25600361576971065,0.8976148156458239,1,1
12090,4515,5,2431,0.6079198457943054,3000,213,1.768373722937814,20.10968633116773,0.4998454617855381,0.8054145824733927,0.630902554393233,0.34126636407515565,1,1
14960,18906,17,832,0.8124346218343399,2142,205,6.894055709664471,28.624281982199445,0.09855007237734337,0.4845854091420079,0.286174241460072,0.7316619413529397,1,1
